id,relevance_score,confidence_score,freebase_types,desc_index
Autismus,0.2553,10.05,"['/fictional_universe/medical_condition_in_fiction', '/film/film_subject', '/medicine/icd_9_cm_classification', '/book/book_subject', '/education/field_of_study', '/organization/organization_sector', '/tv/tv_subject', '/medicine/disease']",1550
Empathie,0.2519,5.275,"['/media_common/quotation_subject', '/fictional_universe/character_powers']",1550
Volkssolidarität,0.1726,4.338,['/organization/organization'],1550
Berlin,0.1695,2.249,"['/periodicals/newspaper_circulation_area', '/location/de_state', '/location/location', '/sports/sports_team_location', '/symbols/name_source', '/people/place_of_interment', '/business/employer', '/location/place_with_neighborhoods', '/location/de_city', '/book/book_subject', '/business/business_location', '/olympics/olympic_bidding_city', '/protected_sites/listed_site', '/location/administrative_division', '/location/statistical_region', '/location/dated_location', '/travel/travel_destination', '/olympics/olympic_host_city', '/organization/organization_scope', '/government/governmental_jurisdiction', '/location/citytown', '/fictional_universe/fictional_setting', '/film/film_location']",1550
Berlin-Mahlsdorf,0.1641,2.624,"['/location/location', '/location/dated_location']",1550
Hörverlust,0.1567,1.466,['/medicine/disease'],1550
Theo & Dora,0.0,0.5,['/people/person'],1550
2017/2018,0.0,0.5,[''],1550
Landes Berlin,0.0,0.5,['/location/location'],1550
Kita Theo & Dora,0.0,0.5,['/location/location'],1550
Pädagog,0.0,0.5,['/organization/organization'],1550
Kindertagesstätte,0.2163,1.076,"['/book/book_subject', '/travel/accommodation_feature']",1551
Berlin,0.1884,2.433,"['/periodicals/newspaper_circulation_area', '/location/de_state', '/location/location', '/sports/sports_team_location', '/symbols/name_source', '/people/place_of_interment', '/business/employer', '/location/place_with_neighborhoods', '/location/de_city', '/book/book_subject', '/business/business_location', '/olympics/olympic_bidding_city', '/protected_sites/listed_site', '/location/administrative_division', '/location/statistical_region', '/location/dated_location', '/travel/travel_destination', '/olympics/olympic_host_city', '/organization/organization_scope', '/government/governmental_jurisdiction', '/location/citytown', '/fictional_universe/fictional_setting', '/film/film_location']",1551
Berlin-Lichtenberg,0.1682,3.274,"['/location/dated_location', '/location/location', '/location/statistical_region', '/location/citytown']",1551
Tausendfüßler (Düsseldorf),0.157,1.73,"['/location/location', '/architecture/structure', '/projects/project_focus']",1551
Landsberger Allee,0.1395,4.99,"['/location/location', '/transportation/road']",1551
Kiez,0.1108,2.883,[],1551
Inklusive Pädagogik,0.3543,1.472,[],1552
MINT-Fächer,0.2609,4.912,[],1552
Naturwissenschaft,0.2538,9.966,"['/award/award_discipline', '/book/book_subject', '/education/field_of_study']",1552
Pädagogik,0.2131,3.829,"['/people/profession', '/education/field_of_study', '/book/book_subject']",1552
Mathematik,0.1693,14.15,"['/education/field_of_study', '/book/periodical_subject', '/book/book_subject', '/computer/programming_language_paradigm', '/media_common/quotation_subject', '/award/award_discipline', '/film/film_subject', '/interests/hobby', '/award/competition_type', '/education/school_category', '/computer/software_genre', '/exhibitions/exhibition_subject', '/media_common/literary_genre', '/internet/website_category', '/interests/interest', '/media_common/netflix_genre', '/organization/organization_sector', '/media_common/media_genre', '/conferences/conference_subject']",1552
Technik,0.1364,1.577,[],1552
Diversität (Soziologie),0.07112,1.201,"['/media_common/quotation_subject', '/book/book_subject', '/event/speech_topic']",1552
MINT Pädagogik,0.0,0.5,['/organization/organization'],1552
215,0.0,0.5,[],1552
6,0.0,0.5,[],1552
Familienzentrum,0.593,2.658,[],1553
Familienzentrum,0.4612,1.931,[],1553
Volkssolidarität,0.2421,4.366,['/organization/organization'],1553
Bezirk Lichtenberg,0.1259,4.613,"['/location/location', '/location/de_borough', '/location/dated_location', '/location/administrative_division', '/location/statistical_region']",1553
Berlin,0.1054,2.174,"['/periodicals/newspaper_circulation_area', '/location/de_state', '/location/location', '/sports/sports_team_location', '/symbols/name_source', '/people/place_of_interment', '/business/employer', '/location/place_with_neighborhoods', '/location/de_city', '/book/book_subject', '/business/business_location', '/olympics/olympic_bidding_city', '/protected_sites/listed_site', '/location/administrative_division', '/location/statistical_region', '/location/dated_location', '/travel/travel_destination', '/olympics/olympic_host_city', '/organization/organization_scope', '/government/governmental_jurisdiction', '/location/citytown', '/fictional_universe/fictional_setting', '/film/film_location']",1553
Kindertagesstätte,0.03039,0.9937,"['/book/book_subject', '/travel/accommodation_feature']",1553
Tausendfüßler,0.0,0.5,['/location/location'],1553
Neustrelitzer Straße,0.0,0.5,['/location/location'],1553
Bundesverband der Familienzentren,0.0,0.5,['/organization/organization'],1553
Familientherapie,0.407,3.993,[],1554
Jugendamt,0.4038,3.458,"['/organization/organization', '/business/employer']",1554
Kommunikation,0.3956,1.174,"['/media_common/quotation_subject', '/education/field_of_study', '/business/industry', '/computer/software_genre', '/book/book_subject', '/organization/organization_sector', '/internet/website_category', '/organization/contact_category']",1554
Wissen,0.3679,4.84,"['/media_common/quotation_subject', '/book/book_subject']",1554
Soziale Gruppenarbeit,0.3601,2.388,[],1554
Ressource,0.3483,1.652,[],1554
Scheidung,0.2934,2.529,"['/book/book_subject', '/organization/organization_sector', '/media_common/quotation_subject', '/film/film_subject']",1554
Mensch,0.2326,1.765,"['/book/book_subject', '/biology/organism_classification', '/fictional_universe/character_species', '/media_common/quotation_subject']",1554
Systemische Familientherapie,0.1954,2.75,[],1554
Gruppenarbeit (Didaktik),0.1739,1.353,[],1554
Havelhöhe,0.0,0.5,['/location/location'],1554
Elternschaft,0.2991,1.604,['/book/book_subject'],1555
Berlin,0.1688,2.14,"['/periodicals/newspaper_circulation_area', '/location/de_state', '/location/location', '/sports/sports_team_location', '/symbols/name_source', '/people/place_of_interment', '/business/employer', '/location/place_with_neighborhoods', '/location/de_city', '/book/book_subject', '/business/business_location', '/olympics/olympic_bidding_city', '/protected_sites/listed_site', '/location/administrative_division', '/location/statistical_region', '/location/dated_location', '/travel/travel_destination', '/olympics/olympic_host_city', '/organization/organization_scope', '/government/governmental_jurisdiction', '/location/citytown', '/fictional_universe/fictional_setting', '/film/film_location']",1555
Brandenburg,0.1608,2.03,"['/organization/organization_scope', '/location/administrative_division', '/location/de_state', '/location/location', '/government/governmental_jurisdiction', '/location/statistical_region', '/location/dated_location', '/periodicals/newspaper_circulation_area']",1555
Pferdestärke,0.1146,0.9904,"['/measurement_unit/power_unit', '/time_series/unit', '/type/unit']",1555
1988,0.0,0.5,[],1555
Wohnungslosigkeit,0.5523,1.039,[],1556
Sonntags-Club,0.3622,2.734,"['/business/employer', '/organization/organization']",1556
Wohnungslosigkeit,0.2878,1.952,[],1556
Queer,0.2862,1.432,[],1556
Queer,0.2862,5.615,[],1556
Queer,0.2862,6.611,[],1556
Homosexualität,0.2416,1.152,"['/book/book_subject', '/law/legal_subject', '/film/film_subject', '/cvg/computer_game_subject', '/media_common/quotation_subject']",1556
Lesbisch,0.1752,5.597,"['/book/book_subject', '/tv/tv_subject', '/book/periodical_subject', '/internet/website_category', '/film/film_subject', '/media_common/netflix_genre']",1556
E-Mail,0.1636,1.634,"['/organization/organization_sector', '/internet/website_category', '/organization/contact_category', '/film/film_subject', '/computer/software_genre', '/book/book_subject', '/law/invention']",1556
Transgeschlechtlichkeit,0.1296,1.403,['/book/book_subject'],1556
Anrufbeantworter,0.1009,2.309,['/award/ranked_item'],1556
Pansexualität,0.1007,3.671,['/book/book_subject'],1556
Queer,0.06162,1.3,[],1556
www.queerhome.de,0.0,0.5,[''],1556
queerhome@sonntags-club.de,0.0,0.5,[''],1556
30,0.0,0.5,[],1556
Jugendnetzwerk Lambda,0.4842,3.167,[],1557
Kinder- und Jugendfreizeiteinrichtung,0.2694,1.092,[],1557
Queer,0.2478,1.366,[],1557
Queer,0.2478,1.304,[],1557
LGBT,0.2216,3.006,"['/film/film_genre', '/book/book_subject', '/film/film_festival_focus', '/theater/theater_genre', '/media_common/netflix_genre', '/film/film_subject', '/internet/website_category', '/tv/tv_genre', '/award/award_discipline', '/media_common/media_genre', '/organization/organization_sector']",1557
Bildung,0.1758,1.017,"['/business/customer', '/film/film_genre', '/games/game_genre', '/tv/tv_genre', '/organization/organization_sector', '/architecture/building_complex_function', '/media_common/media_genre', '/book/book_subject', '/people/professional_field', '/government/government_service', '/media_common/quotation_subject', '/organization/contact_category', '/book/periodical_subject', '/business/competitive_space', '/cvg/cvg_genre', '/business/brand', '/conferences/conference_subject', '/media_common/literary_genre', '/broadcast/genre', '/award/award_discipline', '/internet/website_category', '/education/field_of_study', '/atom/feed_category', '/business/industry', '/organization/organization_type', '/film/film_subject']",1557
27,0.0,0.5,[],1557
Lambda,0.0,1.435,[],1557
Lambda Berlin-Brandenburg,0.0,0.5,['/organization/organization'],1557
Lambda BB,0.0,0.5,['/organization/organization'],1557
Berlins,0.0,0.5,['/location/location'],1557
Werkstatt für behinderte Menschen,0.2133,2.692,['/organization/organization'],1558
Digitalisierung,0.1894,1.161,['/projects/project_focus'],1558
Behinderung,0.162,1.958,"['/media_common/quotation_subject', '/book/book_subject', '/organization/organization_sector', '/tv/tv_subject', '/film/film_subject']",1558
Fulfillment,0.09801,2.676,[],1558
Dia (Fotografie),0.08951,1.165,['/law/invention'],1558
Hospiz,0.3982,2.547,"['/business/industry', '/architecture/building_function']",1559
Musiktherapie,0.3482,4.56,[],1559
Wickel,0.2958,1.59,[],1559
Seelsorge,0.2633,1.102,[],1559
Hausesel,0.16,0.9795,"['/biology/animal', '/biology/domesticated_animal', '/biology/organism_classification', '/biology/hybrid_parent_classification', '/fictional_universe/character_species']",1559
Lebensqualität,0.09329,1.038,"['/tv/tv_genre', '/media_common/media_genre']",1559
Havelhöhe,0.0,0.5,['/location/location'],1559
11,0.0,0.5,[],1559
Akrophobie,0.3175,2.354,"['/fictional_universe/medical_condition_in_fiction', '/medicine/disease']",1560
Kitzeln,0.2043,1.26,[],1560
Berlin,0.1178,2.157,"['/periodicals/newspaper_circulation_area', '/location/de_state', '/location/location', '/sports/sports_team_location', '/symbols/name_source', '/people/place_of_interment', '/business/employer', '/location/place_with_neighborhoods', '/location/de_city', '/book/book_subject', '/business/business_location', '/olympics/olympic_bidding_city', '/protected_sites/listed_site', '/location/administrative_division', '/location/statistical_region', '/location/dated_location', '/travel/travel_destination', '/olympics/olympic_host_city', '/organization/organization_scope', '/government/governmental_jurisdiction', '/location/citytown', '/fictional_universe/fictional_setting', '/film/film_location']",1560
Adrenalin,0.1055,3.37,"['/medicine/drug_ingredient', '/medicine/hormone', '/chemistry/chemical_compound', '/medicine/drug', '/medicine/medical_treatment']",1560
Columbiadamm,0.01169,1.583,"['/location/location', '/transportation/road']",1560
Hochseilarena Berlin,0.0,0.5,['/location/location'],1560
https://www.coraggio.de/hochseilarena,0.0,0.5,[''],1560
2023,0.0,0.5,[],1560
10965,0.0,0.5,[],1560
Coraggio,0.0,0.5,['/people/person'],1560
111,0.0,0.5,[],1560
17,0.0,0.5,[],1560
Yoga,0.07768,3.261,"['/sports/sport', '/book/book_subject', '/religion/religious_practice', '/film/film_subject', '/organization/organization_sector']",1561
Elftes Buch Sozialgesetzbuch,0.2388,2.634,[],1563
Berlin-Spandau,0.04047,1.413,"['/location/citytown', '/location/location', '/location/statistical_region', '/location/dated_location']",1563
PCT Spandau,0.0,0.5,['/organization/organization'],1563
Blockhaus Nikolskoe,0.4614,4.56,"['/architecture/building', '/architecture/structure', '/location/location', '/projects/project_focus']",1564
Pfaueninsel,0.3019,7.893,"['/location/location', '/protected_sites/listed_site', '/geography/geographical_feature', '/geography/island']",1564
Havel,0.1551,2.39,"['/geography/geographical_feature', '/geography/body_of_water', '/location/location', '/geography/river']",1564
Blockhaus,0.02303,1.451,['/architecture/architectural_style'],1564
Friedrich Wilhelm III,0.0,0.5,['/people/person'],1564
